doc	line	kind	token	refs	context
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	131	translit	kārat	Exod 13:3-7;Exod 12:15	13:3–7).** The seven-day removal of leaven, on pain of being "cut off" (*kārat*, 12:15, 19)
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	132	translit	pādâ	Exod 13:13	- **pādâ, "redeem" (13:13, 15).** The firstborn are "redeemed"
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	133	translit	qādaš	Exod 13:2	- **qādaš, "consecrate" (13:2).** "Consecrate to me all the firstborn… it is mine"
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	134	translit	ʿābad	Exod 1:14	the same root (*ʿābad*) as the slavery-service to Pharaoh (1:14) and the recurring demand "let my people go that they may *serve* me." Redemption *transfers* Israel's service from Pharaoh to the LORD
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	135	translit	mašḥît	Exod 12:23	- **ha-mašḥît, "the destroyer" (12:23).** God "will not allow the destroyer to enter." An agent of destruction distinct-in-view from the LORD who passes over (cf
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	141	translit	pāsaḥ	Isa 31:5	the Hebrew *pāsaḥ* also carries the "protect/shield" nuance (Isa 31:5) that the plain English hides
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	176	translit	ʿăbōdâ	Exod 12:25-26	and the *service* is redefined as the Passover *ʿăbōdâ* (12:25–26)
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	239	translit	ḥuqqat	Exod 12:14	*ḥuqqat ʿôlām*, "a statute forever," 12:14, 17, 24) grammatically embed the *future re-enactment* inside the account of the night
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	239	translit	ʿôlām	Exod 12:14	*ḥuqqat ʿôlām*, "a statute forever," 12:14, 17, 24) grammatically embed the *future re-enactment* inside the account of the night
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	243	translit	yād	Exod 13:3	- *yād ḥăzāqâ* "strong hand" (13:3 etc.) shares the root *ḥ-z-q* with the *hardening* of Pharaoh's heart (7:13 etc.): the same "strengthening" that set Pharaoh against God is the "strong hand" that redeems Israel
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	243	translit	ḥăzāqâ	Exod 13:3	- *yād ḥăzāqâ* "strong hand" (13:3 etc.) shares the root *ḥ-z-q* with the *hardening* of Pharaoh's heart (7:13 etc.): the same "strengthening" that set Pharaoh against God is the "strong hand" that redeems Israel
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	69	translit	rûaḥ	Exod 14:21;Gen 1:2	**The crossing is narrated as new-creation: God's wind/breath (*rûaḥ*) over the waters divides them and brings forth dry ground (14:21 ← Gen 1:2, 9)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	79	translit	yĕšûʿâ	Exod 15:2	*yĕšûʿâ*, "he has become my salvation" (15:2), the noun behind *Yēšûaʿ*/Jesus
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	79	translit	Yēšûaʿ	Exod 15:2	*yĕšûʿâ*, "he has become my salvation" (15:2), the noun behind *Yēšûaʿ*/Jesus
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	108	translit	kābēd	Exod 14:4	**Revisit after Tool 11 (book-usage).** The "get glory (*kābēd*) over Pharaoh" of 14:4, 17 pays off the *kābēd*-heart wordplay tracked through the plagues (Pharaoh's *heavy* heart vs the LORD's *weighty* glory)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	131	translit	`kî`	Exod 15:1	- **15:1 "*for* (`kî`) he has triumphed gloriously"**
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	132	translit	`ʿad`	Exod 15:16	- **15:16 "*till* (`ʿad`) your people pass by… *till* the people pass by whom you have purchased"**
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	157	translit	Yēšûaʿ	Matt 1:21	"he has become my *salvation*." The noun behind the name *Yēšûaʿ*/Jesus (Matt 1:21)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	158	translit	gāʾal	Exod 15:13	- **gāʾal, "redeem" (15:13).** Kinsman-redemption
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	158	translit	pādâ	Exod 13:13	the LORD as the near-kinsman who buys his people back (distinct from *pādâ*, 13:13, and *pesaḥ*)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	158	translit	pesaḥ	Exod 13:13	the LORD as the near-kinsman who buys his people back (distinct from *pādâ*, 13:13, and *pesaḥ*)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	159	translit	qānâ	Exod 15:16	- **qānâ, "purchase / acquire" (15:16).** "the people whom you have purchased"
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	161	translit	ʾîš	Exod 15:3	- **ʾîš milḥāmâ, "man of war" (15:3).** The Divine Warrior
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	161	translit	milḥāmâ	Exod 15:3	- **ʾîš milḥāmâ, "man of war" (15:3).** The Divine Warrior
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	162	translit	kāmōkā	Exod 15:11	- **mî-kāmōkā, "who is like you?" (15:11).** The incomparability formula (the root behind the name *Micah* / *Michael*, "who is like God?")
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	171	translit	`ḥesed`	Exod 15:13	- **15:13 "steadfast love" (`ḥesed`).** ESV/NASB "lovingkindness/steadfast love"
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	197	translit	rûaḥ	Exod 14:21	Here it turns constructive: God's *rûaḥ* (east wind, 14:21
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	212	translit	kābēd	Exod 14:4	- *Pays off the hardening / kābēd:* "I will get glory (*kābēd*) over Pharaoh" (14:4, 17) completes the plague-cycle's hardening and the *kābēd*-heart/*kābôd*-glory wordplay
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	212	translit	kābôd	Exod 14:4	- *Pays off the hardening / kābēd:* "I will get glory (*kābēd*) over Pharaoh" (14:4, 17) completes the plague-cycle's hardening and the *kābēd*-heart/*kābôd*-glory wordplay
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	217	translit	yĕšûʿâ	Exod 15:2	*yĕšûʿâ* → *Yēšûaʿ*/Jesus (15:2)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	217	translit	Yēšûaʿ	Exod 15:2	*yĕšûʿâ* → *Yēšûaʿ*/Jesus (15:2)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	278	translit	rûaḥ	Exod 14:21	- *rûaḥ* (14:21
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	279	translit	kābēd	Exod 14:4	- *kābēd*, "get glory" (14:4, 17) resonates with the *kābēd*-heart of the plagues and *kābôd*, "glory"
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	279	translit	kābôd	Exod 14:4	- *kābēd*, "get glory" (14:4, 17) resonates with the *kābēd*-heart of the plagues and *kābôd*, "glory"
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	280	translit	kāmōkā	Exod 15:11	- *mî-kāmōkā* (15:11)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	355	translit	Yĕšûʿâ	Exod 15:2	- **"He has become my salvation" (15:2) → Jesus.** *Yĕšûʿâ* is the noun behind *Yēšûaʿ* ("the LORD saves," Matt 1:21)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	355	translit	Yēšûaʿ	Matt 1:21	- **"He has become my salvation" (15:2) → Jesus.** *Yĕšûʿâ* is the noun behind *Yēšûaʿ* ("the LORD saves," Matt 1:21)
Torah/Exodus/dig-deeper-exodus-13-17to15-21.md	440	translit	kābēd	Exod 15:2	9–10, the Baal-zephon irony, the *kābēd*-glory payoff, and the 15:2 liturgical afterlife (Ps 118
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	35	translit	tĕlunnôt	Exod 17:3	17:3), with the cognate noun *tĕlunnôt* accounting for the rest of the ten English renderings
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	165	translit	tôledôt	Gen 27:40	The genealogy sits inside the *tôledôt* of Esau, and it follows Isaac's word over Esau at Gen 27:40: *"by your sword you shall live."* **Israel's first war as a nation is against Jacob's brother's line, fought by men who live by the sword because their ancesto
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	197	translit	nāsâ	Exod 17:15	But *nāsâ* (test, N-S-H) recurs four times and the block ends on *nēs* (banner, N-S-S) at 17:15
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	197	translit	nēs	Exod 17:15	But *nāsâ* (test, N-S-H) recurs four times and the block ends on *nēs* (banner, N-S-S) at 17:15
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	239	grk	ἐστιν	Exod 16:31	translation loss (not a variant).** The *mān hûʾ* / *mān* wordplay of 16:15 and 16:31 **cannot survive into Greek**: the LXX renders the question as *τί ἐστιν τοῦτο
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	239	grk	τοῦτο	Exod 16:31	translation loss (not a variant).** The *mān hûʾ* / *mān* wordplay of 16:15 and 16:31 **cannot survive into Greek**: the LXX renders the question as *τί ἐστιν τοῦτο
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	273	translit	tĕlunnôt	Exod 16:7	and the cognate noun *tĕlunnôt* for the remainder** (16:7, 8, 9, 12), which is why a verb-only search returns five and an English search returns ten
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	427	translit	Mān	Exod 16:15	- ***Mān hûʾ* → *mān*** (16:15, 31): the name of the bread *is* the question the people asked
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	427	translit	hûʾ	Exod 16:15	- ***Mān hûʾ* → *mān*** (16:15, 31): the name of the bread *is* the question the people asked
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	427	translit	mān	Exod 16:15	- ***Mān hûʾ* → *mān*** (16:15, 31): the name of the bread *is* the question the people asked
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	432	translit	šabbāt	Exod 16:23	whether *šabbāt* as a noun genuinely first occurs at 16:23 in Exodus
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	527	translit	nāsâ	Gen 7:4;Gen 22:1	- **Before:** the flood's forty days (Gen 7:4) and Abraham's testing (Gen 22:1, the same verb *nāsâ*) establish the vocabulary
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	552	translit	tôrâ	Exod 15:26;Exod 16:4;Exod 16:23;Exod 17:6	shape.) The block is a janus.** It faces back to the Sea (the same God who drowned an army now cannot be trusted for water) and forward to the mountain (the covenant "if" at 15:26, the *tôrâ* at 16:4, the Sabbath at 16:23, and the arrival at Horeb's rock in 17
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	690	translit	šabbāt	Exod 12:16	**Is 16:23 the first occurrence of the noun *šabbāt* in Exodus?** **Put to the Research Assistant, and the answer was rejected as unreliable.** It claimed the noun first occurs at **Exodus 12:16**
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	690	heb	שַׁבָּת	Exod 16:23	**⭐ NOW CONFIRMED from a concordance:** *"Exodus 16:23 is the first occurrence of the nouns שַׁבָּת and שַׁבָּתוֹן in Exodus
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	690	heb	שַׁבָּתוֹן	Exod 16:23	**⭐ NOW CONFIRMED from a concordance:** *"Exodus 16:23 is the first occurrence of the nouns שַׁבָּת and שַׁבָּתוֹן in Exodus
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	723	translit	lûn	Exod 17:8;Exod 5:2;Exod 17:7;Exod 17:5	The four-episode structure and its six-beat pattern, the missing grumbling-beat at 17:8, the bidirectional testing count, the *lûn* concentration, the law-before-Sinai finding, the 5:2/17:7 pairing, the staff-link at 17:5, the Horeb observation, and the narrat
Torah/Exodus/dig-deeper-exodus-15-22to17-16.md	735	translit	šabbāt	Exod 16:23;Exod 17:15	Two minor first-occurrence claims (*šabbāt* at 16:23, the altar at 17:15) remain unverified and nothing structural depends on either.
Torah/Exodus/dig-deeper-exodus-18-1to27.md	29	translit	Lōʾ	Gen 2:18	*Lōʾ-ṭôb* plus *lĕbad* ("alone") occurs at Gen 2:18
Torah/Exodus/dig-deeper-exodus-18-1to27.md	29	translit	ṭôb	Gen 2:18	*Lōʾ-ṭôb* plus *lĕbad* ("alone") occurs at Gen 2:18
Torah/Exodus/dig-deeper-exodus-18-1to27.md	29	translit	lĕbad	Gen 2:18	*Lōʾ-ṭôb* plus *lĕbad* ("alone") occurs at Gen 2:18
Torah/Exodus/dig-deeper-exodus-18-1to27.md	56	translit	tôrâ	Exod 17:1-7;Exod 17:4;Exod 15:25;Exod 16:4	17:1–7: Israel asks *"Is the LORD among us or not?"* 17:4: Moses cries, *"What shall I do with this people? They are almost ready to stone me."* And behind all of it, 15:25 and 16:4 have already put statutes and *tôrâ* into Moses' hands.
Torah/Exodus/dig-deeper-exodus-18-1to27.md	147	translit	tôledôt	Exod 25:12-18	But to the sons of his concubines Abraham gave gifts, and while he was still living he sent them away from his son Isaac, eastward to the east country."* **Midian is an Abrahamic line deliberately separated from the promise-line and sent east.** The chapter th
Torah/Exodus/dig-deeper-exodus-18-1to27.md	195	translit	ʿēzer	Gen 2:18	4 and the Genesis 2:18 *ʿēzer* is invisible to a Greek reader
Torah/Exodus/dig-deeper-exodus-18-1to27.md	195	translit	lōʾ	Gen 2:18	and note that the *other* half of the Gen 2:18 link, *lōʾ-ṭôb* → *οὐ καλόν*, **does** carry into Greek
Torah/Exodus/dig-deeper-exodus-18-1to27.md	195	translit	ṭôb	Gen 2:18	and note that the *other* half of the Gen 2:18 link, *lōʾ-ṭôb* → *οὐ καλόν*, **does** carry into Greek
Torah/Exodus/dig-deeper-exodus-18-1to27.md	195	grk	καλόν	Gen 2:18	and note that the *other* half of the Gen 2:18 link, *lōʾ-ṭôb* → *οὐ καλόν*, **does** carry into Greek
Torah/Exodus/dig-deeper-exodus-18-1to27.md	245	translit	tēbâ	Exod 2:3	2:3 uses the flood's *tēbâ*
Torah/Exodus/dig-deeper-exodus-18-1to27.md	249	translit	lōʾ	Gen 2:18	*What it adds:* the pairing of ***lōʾ-ṭôb*** with ***lĕbad*** is distinctive: the Torah's one memorable "not good… alone" is Gen 2:18, and Exodus 18 puts the two words together twice in two verses
Torah/Exodus/dig-deeper-exodus-18-1to27.md	249	translit	ṭôb	Gen 2:18	*What it adds:* the pairing of ***lōʾ-ṭôb*** with ***lĕbad*** is distinctive: the Torah's one memorable "not good… alone" is Gen 2:18, and Exodus 18 puts the two words together twice in two verses
Torah/Exodus/dig-deeper-exodus-18-1to27.md	249	translit	lĕbad	Gen 2:18	*What it adds:* the pairing of ***lōʾ-ṭôb*** with ***lĕbad*** is distinctive: the Torah's one memorable "not good… alone" is Gen 2:18, and Exodus 18 puts the two words together twice in two verses
Torah/Exodus/dig-deeper-exodus-18-1to27.md	256	translit	ʿēzer	Gen 2:18	4's *ʿēzer* to the Gen 2:18 vocabulary
Torah/Exodus/dig-deeper-exodus-18-1to27.md	258	translit	ʿēzer	Gen 2:18	*One thing the checking stage did add.* On *ʿēzer* itself: some scholars render Gen 2:18 *"a power/strength corresponding to him"* rather than "helper" in a subordinate sense (Kaiser et al., *Hard Sayings*, 93–94
Torah/Exodus/dig-deeper-exodus-18-1to27.md	272	translit	ʿēzer	Gen 2:18	the position before the commentary was found.** Put to the library a second time, the reply confirmed the underlying framework and gave the *ʿēzer* half real support: **Genesis 2:18 identifies solitude as the only condition in the pre-fall narrative called "no
Torah/Exodus/dig-deeper-exodus-18-1to27.md	693	translit	ʿāśâ	Gen 2:18	The two-panel perception structure, the matched verdicts, the *ʿāśâ* subject-shift, the thirteen-fold *ḥōtēn*, the Gen 2:18 candidate, the Midian/Amalek pairing, the answer to 17:4, the 15:11 → 18:11 echo, the 18:12 → 24:9–11 plant, v
Torah/Exodus/dig-deeper-exodus-18-1to27.md	693	translit	ḥōtēn	Gen 2:18	The two-panel perception structure, the matched verdicts, the *ʿāśâ* subject-shift, the thirteen-fold *ḥōtēn*, the Gen 2:18 candidate, the Midian/Amalek pairing, the answer to 17:4, the 15:11 → 18:11 echo, the 18:12 → 24:9–11 plant, v
Torah/Exodus/dig-deeper-exodus-18-1to27.md	705	translit	ʿāśâ	Exod 19:5-6	**The load-bearing findings are structural and countable**: the two panels and their two verdicts, the *ʿāśâ* subject-shift, the thirteen-fold kinship term, and the positional argument from 19:5–6
Torah/Exodus/dig-deeper-exodus-19-1to8.md	201	translit	sĕgullâ	Gen 12:3;Exod 19:5-6;1Pet 2:9	**Covenant and election-for-mission.** *sĕgullâ* + "kingdom of priests" + "all the earth is mine" (Gen 12:3 → Exod 19:5–6 → 1 Pet 2:9
Torah/Exodus/dig-deeper-exodus-19-1to8.md	268	translit	Gôy	Exod 19:6	the choice is pointed, and it is an allusion.** ***Gôy* denotes a political entity where *ʿam* is a kinship term**, and the use of *gôy* at 19:6 is *"an intentional allusion to Genesis 12:2"*, the promise to make Abram *a great nation*
Torah/Exodus/dig-deeper-exodus-19-1to8.md	268	translit	ʿam	Exod 19:6	the choice is pointed, and it is an allusion.** ***Gôy* denotes a political entity where *ʿam* is a kinship term**, and the use of *gôy* at 19:6 is *"an intentional allusion to Genesis 12:2"*, the promise to make Abram *a great nation*
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	102	translit	ḥesed	Exod 20:5-6	The sharp antithesis of **20:5–6** (judgment "to the third and fourth generation… of those who hate me" vs *ḥesed* "to thousands of those who love me") sets mercy vastly above judgment
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	118	translit	_pāraṣ_	Exod 19:22	- **_pāraṣ_ (19:22, 24), "break out"**
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	120	translit	_ʿărāpel_	Exod 20:21	- **_ʿărāpel_ (20:21), "thick darkness"**
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	121	translit	_yārē'	Exod 20:18	- **_yārē' / yir'â_ (20:18, 20), "fear"**
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	122	translit	_rāṣaḥ_	Exod 20:13	- **_rāṣaḥ_ (20:13), "murder"**
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	127	translit	sĕgullâ	Exod 20:3	as in the companion unit: *sĕgullâ* ("treasured possession," KJV "peculiar"), and *ʿal-pānāy* ("before me / in my presence," 20:3)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	127	translit	ʿal	Exod 20:3	as in the companion unit: *sĕgullâ* ("treasured possession," KJV "peculiar"), and *ʿal-pānāy* ("before me / in my presence," 20:3)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	127	translit	pānāy	Exod 20:3	as in the companion unit: *sĕgullâ* ("treasured possession," KJV "peculiar"), and *ʿal-pānāy* ("before me / in my presence," 20:3)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	130	translit	kōhănîm	Exod 19:6;1Pet 2:9	**Ancient versions / order check (triggered).** Two items where the ancient tradition matters: (i) **19:6** *mamleket kōhănîm* → LXX *basileion hierateuma* → 1 Pet 2:9 (the reception bridge
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	142	translit	pāraṣ	Exod 19:12;Exod 19:22;Exod 19:21	"set limits" (19:12, 23), "break through / break out" (*pāraṣ*, 19:22, 24), "lest… perish / lest he break out" (19:21, 22, 24).
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	156	translit	ḥesed	Exod 20:5-6;Exod 34:6-7	The jealous-God / *ḥesed* formula (20:5–6) → the character-formula of 34:6–7
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	190	heb	קָדַשׁ	Exod 19:10	קָדַשׁ (19:10, 14, 22, 23)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	191	heb	פָּרַץ	Exod 19:22	פָּרַץ (19:22, 24)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	192	heb	יָרַד	Exod 19:11	יָרַד (19:11, 18, 20)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	193	heb	עֲרָפֶל	Exod 20:21	עֲרָפֶל (20:21)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	194	heb	יָרֵא	Exod 20:18	יָרֵא / יִרְאָה (20:18, 20)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	194	heb	יִרְאָה	Exod 20:18	יָרֵא / יִרְאָה (20:18, 20)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	195	heb	רָצַח	Exod 20:13	רָצַח (20:13)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	201	translit	šāmôr	Deut 5:12	Deut 5:12 has *šāmôr* ("Observe")
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	204	translit	ʿal	Exod 20:3	*ʿal-pānāy* (20:3) sense
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	204	translit	pānāy	Exod 20:3	*ʿal-pānāy* (20:3) sense
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	255	translit	pāraṣ	2Sam 6:6-8	Uzzah, 2 Sam 6:6–8, the same verb *pāraṣ*)
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	258	translit	ḥesed	Exod 20:5	- **20:5 "visiting iniquity… to the third and fourth generation."** Corporate/generational solidarity, *qualified* by "of those who hate me" and outweighed by *ḥesed* "to thousands" (v
Torah/Exodus/dig-deeper-exodus-19-9to20-21.md	314	translit	_ʿal	Exod 20:3	- ~~**_ʿal-pānāy_ (20:3)**~~ **⭐ RESOLVED from HALOT
